id,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,geometry
49919184,Primary Urban Center,Honolulu,21.27809,-157.79102,POINT (-157.79102 21.27809)
49782484,Lihue,Kauai,21.9609,-159.349,POINT (-159.349 21.9609)
49782504,Koolauloa,Honolulu,21.65044,-157.93106,POINT (-157.93106 21.65044)
49860262,Kapaa-Wailua,Kauai,22.05,-159.3343,POINT (-159.3343 22.05)
49860877,Lahaina,Maui,20.95866,-156.68339,POINT (-156.68339 20.95866)
49861397,Kihei-Makena,Maui,20.72601,-156.44544,POINT (-156.44544 20.72601)
49922540,Puna,Hawaii,19.426191,-155.232437,POINT (-155.232437 19.426191)
49861456,North Shore Oahu,Honolulu,21.58259,-158.13632,POINT (-158.13632 21.58259)
49782516,Puna,Hawaii,19.54694,-155.03039,POINT (-155.03039 19.54694)
49785922,Primary Urban Center,Honolulu,21.28597,-157.83377,POINT (-157.83377 21.28597)
49789868,Lahaina,Maui,20.99365,-156.66737,POINT (-156.66737 20.99365)
49922652,Puna,Hawaii,19.426191,-155.232437,POINT (-155.232437 19.426191)
49793257,Koolauloa,Honolulu,21.70076,-157.9927,POINT (-157.9927 21.70076)
49861812,Lahaina,Maui,20.94232,-156.690491,POINT (-156.690491 20.94232)
49862252,Lahaina,Maui,20.8745,-156.675415,POINT (-156.675415 20.8745)
49927274,Primary Urban Center,Honolulu,21.27423,-157.82171,POINT (-157.82171 21.27423)
49862349,Primary Urban Center,Honolulu,21.2752,-157.82094,POINT (-157.82094 21.2752)
49862350,Primary Urban Center,Honolulu,21.27529,-157.81939,POINT (-157.81939 21.27529)
49862445,Ewa,Honolulu,21.36889,-158.0921,POINT (-158.0921 21.36889)
49862487,Kihei-Makena,Maui,20.71235,-156.44496,POINT (-156.44496 20.71235)
49862564,Primary Urban Center,Honolulu,21.27313,-157.81967,POINT (-157.81967 21.27313)
49862703,Lahaina,Maui,20.95862,-156.68378,POINT (-156.68378 20.95862)
49862953,Lahaina,Maui,20.95881,-156.68514,POINT (-156.68514 20.95881)
49965915,Primary Urban Center,Honolulu,21.28693,-157.84043,POINT (-157.84043 21.28693)
49965954,South Kona,Hawaii,19.46993,-155.91754,POINT (-155.91754 19.46993)
49927495,Kapaa-Wailua,Kauai,22.0526,-159.32733,POINT (-159.32733 22.0526)
49927867,South Kohala,Hawaii,19.9256,-155.79547,POINT (-155.79547 19.9256)
49966634,Primary Urban Center,Honolulu,21.2862,-157.83879,POINT (-157.83879 21.2862)
49967216,Koolaupoko,Honolulu,21.41189,-157.77446,POINT (-157.77446 21.41189)
49973396,Primary Urban Center,Honolulu,21.28032,-157.82627,POINT (-157.82627 21.28032)
49929168,North Kona,Hawaii,19.6068,-155.97645,POINT (-155.97645 19.6068)
49929453,Primary Urban Center,Honolulu,21.28194,-157.8274,POINT (-157.8274 21.28194)
49863409,Lahaina,Maui,20.95873,-156.6849,POINT (-156.6849 20.95873)
49863515,Primary Urban Center,Honolulu,21.28164,-157.82875,POINT (-157.82875 21.28164)
49929595,Puna,Hawaii,19.42277,-155.22155,POINT (-155.22155 19.42277)
49863562,Lahaina,Maui,20.9604,-156.68361,POINT (-156.68361 20.9604)
49863840,Lahaina,Maui,20.96053,-156.68335,POINT (-156.68335 20.96053)
49982368,Kihei-Makena,Maui,20.763287,-156.457764,POINT (-156.457764 20.763287)
49983147,Koolauloa,Honolulu,21.70064,-157.99269,POINT (-157.99269 21.70064)
49930152,Kihei-Makena,Maui,20.685434,-156.433456,POINT (-156.433456 20.685434)
49930456,North Shore Kauai,Kauai,22.22766,-159.4738,POINT (-159.4738 22.22766)
49985025,Koloa-Poipu,Kauai,21.88258,-159.4751,POINT (-159.4751 21.88258)
49991188,Primary Urban Center,Honolulu,21.346489,-157.865799,POINT (-157.865799 21.346489)
50001517,North Shore Kauai,Kauai,22.22818,-159.48362,POINT (-159.48362 22.22818)
50003482,Primary Urban Center,Honolulu,21.28194,-157.82633,POINT (-157.82633 21.28194)
49864281,South Kohala,Hawaii,19.92742,-155.79586,POINT (-155.79586 19.92742)
49865625,Primary Urban Center,Honolulu,21.28439,-157.83943,POINT (-157.83943 21.28439)
49869040,Puna,Hawaii,19.59675,-154.95079,POINT (-154.95079 19.59675)
49931140,Koolaupoko,Honolulu,21.40506,-157.74193,POINT (-157.74193 21.40506)
49931304,North Shore Kauai,Kauai,22.20662,-159.38671,POINT (-159.38671 22.20662)
49870611,Kihei-Makena,Maui,20.70789,-156.44377,POINT (-156.44377 20.70789)
49870620,Kihei-Makena,Maui,20.72685,-156.44597,POINT (-156.44597 20.72685)
49877619,Primary Urban Center,Honolulu,21.29615,-157.84303,POINT (-157.84303 21.29615)
50006572,Primary Urban Center,Honolulu,21.29944,-157.82351,POINT (-157.82351 21.29944)
50006820,Kau,Hawaii,19.44667,-155.2781,POINT (-155.2781 19.44667)
50007318,Kihei-Makena,Maui,20.71991,-156.44545,POINT (-156.44545 20.71991)
50007987,North Kona,Hawaii,19.56937,-155.9629,POINT (-155.9629 19.56937)
50008350,Primary Urban Center,Honolulu,21.274725,-157.820938,POINT (-157.820938 21.274725)
50009317,Kihei-Makena,Maui,20.79553,-156.50465,POINT (-156.50465 20.79553)
50009854,North Kona,Hawaii,19.57105,-155.96289,POINT (-155.96289 19.57105)
49931538,Lahaina,Maui,20.95866,-156.6842,POINT (-156.6842 20.95866)
49931996,Kihei-Makena,Maui,20.711748,-156.443863,POINT (-156.443863 20.711748)
50010452,Kihei-Makena,Maui,20.76255,-156.45829,POINT (-156.45829 20.76255)
50010635,Primary Urban Center,Honolulu,21.27908,-157.83211,POINT (-157.83211 21.27908)
50011198,Wailuku-Kahului,Maui,20.89694,-156.49698,POINT (-156.49698 20.89694)
50012969,North Kona,Hawaii,19.60016,-155.97378,POINT (-155.97378 19.60016)
49881471,Koolaupoko,Honolulu,21.39522,-157.74568,POINT (-157.74568 21.39522)
49881803,Central Oahu,Honolulu,21.39559,-158.03218,POINT (-158.03218 21.39559)
49884464,South Kohala,Hawaii,19.92104,-155.88322,POINT (-155.88322 19.92104)
49932131,Lahaina,Maui,20.96015,-156.6837,POINT (-156.6837 20.96015)
49884728,North Hilo,Hawaii,19.97279,-155.2225,POINT (-155.2225 19.97279)
49885256,South Kohala,Hawaii,19.9331,-155.78514,POINT (-155.78514 19.9331)
50013519,Primary Urban Center,Honolulu,21.28665,-157.83345,POINT (-157.83345 21.28665)
50013983,Primary Urban Center,Honolulu,21.28598,-157.83877,POINT (-157.83877 21.28598)
49932484,Primary Urban Center,Honolulu,21.28458,-157.8359,POINT (-157.8359 21.28458)
50015059,South Kohala,Hawaii,19.939922,-155.862732,POINT (-155.862732 19.939922)
50015879,Puna,Hawaii,19.51455,-154.90933,POINT (-154.90933 19.51455)
50016735,Primary Urban Center,Honolulu,21.309462,-157.861526,POINT (-157.861526 21.309462)
49885713,Lihue,Kauai,21.95286,-159.36387,POINT (-159.36387 21.95286)
49885732,North Shore Kauai,Kauai,22.22526,-159.47886,POINT (-159.47886 22.22526)
49885865,Lahaina,Maui,20.970818,-156.678024,POINT (-156.678024 20.970818)
49932488,Primary Urban Center,Honolulu,21.28486,-157.83561,POINT (-157.83561 21.28486)
49885907,North Kona,Hawaii,19.57328,-155.96569,POINT (-155.96569 19.57328)
49885948,Lahaina,Maui,20.97032,-156.67949,POINT (-156.67949 20.97032)
50018259,Primary Urban Center,Honolulu,21.2569,-157.80302,POINT (-157.80302 21.2569)
50023113,Koloa-Poipu,Kauai,21.88337,-159.46487,POINT (-159.46487 21.88337)
50023541,North Shore Kauai,Kauai,22.21915,-159.47061,POINT (-159.47061 22.21915)
50024652,North Shore Kauai,Kauai,22.21859,-159.48652,POINT (-159.48652 22.21859)
50027200,Lahaina,Maui,20.94168,-156.69159,POINT (-156.69159 20.94168)
49932489,Primary Urban Center,Honolulu,21.28484,-157.83727,POINT (-157.83727 21.28484)
50027406,Kihei-Makena,Maui,20.7865,-156.46665,POINT (-156.46665 20.7865)
50027877,North Kona,Hawaii,19.64282,-155.99209,POINT (-155.99209 19.64282)
50029565,Primary Urban Center,Honolulu,21.28195,-157.82569,POINT (-157.82569 21.28195)
49886347,Lihue,Kauai,21.9506,-159.36222,POINT (-159.36222 21.9506)
49932751,Primary Urban Center,Honolulu,21.27202,-157.82244,POINT (-157.82244 21.27202)
49886567,North Kona,Hawaii,19.59483,-155.97123,POINT (-155.97123 19.59483)
49886618,North Shore Kauai,Kauai,22.22479,-159.48291,POINT (-159.48291 22.22479)
49886849,Lihue,Kauai,21.95148,-159.36189,POINT (-159.36189 21.95148)
50029569,North Shore Kauai,Kauai,22.21702,-159.4778,POINT (-159.4778 22.21702)
50031106,Kapaa-Wailua,Kauai,22.0528,-159.33124,POINT (-159.33124 22.0528)
49934379,North Kona,Hawaii,19.625,-155.9489,POINT (-155.9489 19.625)
50031554,Lahaina,Maui,20.94177,-156.69148,POINT (-156.69148 20.94177)
50031608,Kihei-Makena,Maui,20.7162,-156.4435,POINT (-156.4435 20.7162)
50031963,Koloa-Poipu,Kauai,21.88584,-159.46667,POINT (-159.46667 21.88584)
49934951,South Kohala,Hawaii,19.9426,-155.78661,POINT (-155.78661 19.9426)
49887114,North Kona,Hawaii,19.61263,-155.96774,POINT (-155.96774 19.61263)
49937110,Wailuku-Kahului,Maui,20.88252,-156.45549,POINT (-156.45549 20.88252)
49887244,Lihue,Kauai,21.95264,-159.364,POINT (-159.364 21.95264)
49887252,Primary Urban Center,Honolulu,21.28619,-157.83696,POINT (-157.83696 21.28619)
49887544,Lihue,Kauai,21.9506,-159.36364,POINT (-159.36364 21.9506)
50065546,Primary Urban Center,Honolulu,21.28281,-157.83793,POINT (-157.83793 21.28281)
50032389,South Hilo,Hawaii,19.83473,-155.10747,POINT (-155.10747 19.83473)
50032709,Lahaina,Maui,20.93335,-156.69163,POINT (-156.69163 20.93335)
49939438,Paia-Haiku,Maui,20.92879,-156.3662,POINT (-156.3662 20.92879)
50032710,Lahaina,Maui,20.93436,-156.69149,POINT (-156.69149 20.93436)
50065553,Primary Urban Center,Honolulu,21.28087,-157.82956,POINT (-157.82956 21.28087)
50065557,Primary Urban Center,Honolulu,21.2848,-157.83666,POINT (-157.83666 21.2848)
50065561,Primary Urban Center,Honolulu,21.28491,-157.8359,POINT (-157.8359 21.28491)
50065569,South Kohala,Hawaii,19.92388,-155.88098,POINT (-155.88098 19.92388)
49943207,Kapaa-Wailua,Kauai,22.15878,-159.30658,POINT (-159.30658 22.15878)
50065670,North Shore Kauai,Kauai,22.22321,-159.48256,POINT (-159.48256 22.22321)
50065700,Primary Urban Center,Honolulu,21.280857,-157.827072,POINT (-157.827072 21.280857)
50065734,Primary Urban Center,Honolulu,21.27305,-157.82127,POINT (-157.82127 21.27305)
50032711,Lahaina,Maui,20.9342,-156.69137,POINT (-156.69137 20.9342)
49943552,North Kona,Hawaii,19.56449,-155.96491,POINT (-155.96491 19.56449)
50032995,South Kohala,Hawaii,20.00691,-155.813,POINT (-155.813 20.00691)
50033253,Primary Urban Center,Honolulu,21.2864,-157.83417,POINT (-157.83417 21.2864)
50033312,Koloa-Poipu,Kauai,21.87084,-159.44688,POINT (-159.44688 21.87084)
50065995,North Shore Kauai,Kauai,22.21639,-159.4847,POINT (-159.4847 22.21639)
50067115,Lahaina,Maui,20.95267,-156.68712,POINT (-156.68712 20.95267)
49945308,Lahaina,Maui,20.94015,-156.69193,POINT (-156.69193 20.94015)
49945601,Lahaina,Maui,20.95285,-156.68568,POINT (-156.68568 20.95285)
50067116,Kihei-Makena,Maui,20.69585,-156.44331,POINT (-156.44331 20.69585)
50072919,South Kohala,Hawaii,19.9273,-155.79392,POINT (-155.79392 19.9273)
50073226,Primary Urban Center,Honolulu,21.30813,-157.86183,POINT (-157.86183 21.30813)
50073353,Lahaina,Maui,20.993786,-156.668335,POINT (-156.668335 20.993786)
50034181,Primary Urban Center,Honolulu,21.2852,-157.83909,POINT (-157.83909 21.2852)
50034916,North Kona,Hawaii,19.59383,-155.97102,POINT (-155.97102 19.59383)
50035279,Kapaa-Wailua,Kauai,22.06004,-159.32076,POINT (-159.32076 22.06004)
50035882,Ewa,Honolulu,21.33832,-158.04465,POINT (-158.04465 21.33832)
50036301,North Shore Oahu,Honolulu,21.65381,-158.05461,POINT (-158.05461 21.65381)
50036582,North Kona,Hawaii,19.57081,-155.96315,POINT (-155.96315 19.57081)
50037577,Lahaina,Maui,20.91469,-156.69586,POINT (-156.69586 20.91469)
49945607,Lahaina,Maui,20.95337,-156.68797,POINT (-156.68797 20.95337)
49946819,Primary Urban Center,Honolulu,21.28531,-157.83758,POINT (-157.83758 21.28531)
50037580,Primary Urban Center,Honolulu,21.28204,-157.8266,POINT (-157.8266 21.28204)
50040762,Lahaina,Maui,20.9713,-156.68064,POINT (-156.68064 20.9713)
50048723,Lahaina,Maui,20.97079,-156.67895,POINT (-156.67895 20.97079)
50073706,North Shore Oahu,Honolulu,21.580006,-158.124359,POINT (-158.124359 21.580006)
50074410,Ewa,Honolulu,21.331484,-158.121002,POINT (-158.121002 21.331484)
50076326,North Kona,Hawaii,19.59489,-155.96927,POINT (-155.96927 19.59489)
50083771,North Kona,Hawaii,19.60687,-155.97462,POINT (-155.97462 19.60687)
50084569,Kihei-Makena,Maui,20.72894,-156.45055,POINT (-156.45055 20.72894)
49946836,Primary Urban Center,Honolulu,21.28573,-157.82634,POINT (-157.82634 21.28573)
50084843,Primary Urban Center,Honolulu,21.28805,-157.8339,POINT (-157.8339 21.28805)
50085846,North Shore Kauai,Kauai,22.2247,-159.48088,POINT (-159.48088 22.2247)
50048943,North Kona,Hawaii,19.62511,-155.98336,POINT (-155.98336 19.62511)
49947154,Lahaina,Maui,20.95134,-156.68721,POINT (-156.68721 20.95134)
49947191,Molokai,Maui,21.08145,-157.00245,POINT (-157.00245 21.08145)
50050036,South Kohala,Hawaii,19.93858,-155.78414,POINT (-155.78414 19.93858)
50050694,Lahaina,Maui,20.94323,-156.69068,POINT (-156.69068 20.94323)
50052951,Lahaina,Maui,20.94023,-156.69246,POINT (-156.69246 20.94023)
50052995,Kihei-Makena,Maui,20.66881,-156.44104,POINT (-156.44104 20.66881)
50053246,Lahaina,Maui,20.96065,-156.68379,POINT (-156.68379 20.96065)
50085850,North Shore Kauai,Kauai,22.22271,-159.48041,POINT (-159.48041 22.22271)
50085854,North Shore Kauai,Kauai,22.22257,-159.48189,POINT (-159.48189 22.22257)
50086960,North Kona,Hawaii,19.82524,-155.98388,POINT (-155.98388 19.82524)
49947707,Primary Urban Center,Honolulu,21.286674,-157.838913,POINT (-157.838913 21.286674)
50087100,Kihei-Makena,Maui,20.74697,-156.45713,POINT (-156.45713 20.74697)
50088251,Primary Urban Center,Honolulu,21.28681,-157.83282,POINT (-157.83282 21.28681)
49948545,Lahaina,Maui,20.94981,-156.6886,POINT (-156.6886 20.94981)
49949197,Primary Urban Center,Honolulu,21.2874,-157.83184,POINT (-157.83184 21.2874)
50088504,Primary Urban Center,Honolulu,21.27121,-157.8222,POINT (-157.8222 21.27121)
50088806,Primary Urban Center,Honolulu,21.28331,-157.82814,POINT (-157.82814 21.28331)
50088979,Primary Urban Center,Honolulu,21.2814,-157.82701,POINT (-157.82701 21.2814)
50089133,Primary Urban Center,Honolulu,21.27131,-157.82254,POINT (-157.82254 21.27131)
50054028,Puna,Hawaii,19.4621,-154.93667,POINT (-154.93667 19.4621)
50054640,Primary Urban Center,Honolulu,21.28572,-157.83744,POINT (-157.83744 21.28572)
49949458,Primary Urban Center,Honolulu,21.286964,-157.832718,POINT (-157.832718 21.286964)
49949485,Primary Urban Center,Honolulu,21.28606,-157.83171,POINT (-157.83171 21.28606)
49949619,Lahaina,Maui,20.99432,-156.66737,POINT (-156.66737 20.99432)
50054822,Puna,Hawaii,19.59137,-154.94045,POINT (-154.94045 19.59137)
50055137,Primary Urban Center,Honolulu,21.28801,-157.83188,POINT (-157.83188 21.28801)
50055424,Primary Urban Center,Honolulu,21.27588,-157.82212,POINT (-157.82212 21.27588)
50055582,Primary Urban Center,Honolulu,21.27825,-157.82342,POINT (-157.82342 21.27825)
50055908,Puna,Hawaii,19.56205,-154.98421,POINT (-154.98421 19.56205)
50056823,Lahaina,Maui,20.98359,-156.67092,POINT (-156.67092 20.98359)
50059874,Kihei-Makena,Maui,20.78608,-156.46643,POINT (-156.46643 20.78608)
50089288,Kihei-Makena,Maui,20.72463,-156.44771,POINT (-156.44771 20.72463)
50089387,Primary Urban Center,Honolulu,21.28277,-157.82832,POINT (-157.82832 21.28277)
49949950,Kihei-Makena,Maui,20.71227,-156.44298,POINT (-156.44298 20.71227)
49950099,North Shore Oahu,Honolulu,21.64522,-158.06171,POINT (-158.06171 21.64522)
50089561,Primary Urban Center,Honolulu,21.2858,-157.83247,POINT (-157.83247 21.2858)
50089692,Primary Urban Center,Honolulu,21.28106,-157.82799,POINT (-157.82799 21.28106)
50089859,Kihei-Makena,Maui,20.7129,-156.44224,POINT (-156.44224 20.7129)
50089999,Lahaina,Maui,20.9449,-156.69218,POINT (-156.69218 20.9449)
50059875,Kihei-Makena,Maui,20.78649,-156.46837,POINT (-156.46837 20.78649)
50062926,Primary Urban Center,Honolulu,21.29647,-157.84306,POINT (-157.84306 21.29647)
50064839,Primary Urban Center,Honolulu,21.28808,-157.83371,POINT (-157.83371 21.28808)
50065541,Primary Urban Center,Honolulu,21.28411,-157.8378,POINT (-157.8378 21.28411)
49950197,Primary Urban Center,Honolulu,21.275726,-157.822769,POINT (-157.822769 21.275726)
50128677,South Kohala,Hawaii,19.93644,-155.87499,POINT (-155.87499 19.93644)
50130244,North Shore Oahu,Honolulu,21.58713,-158.1136,POINT (-158.1136 21.58713)
50090810,Primary Urban Center,Honolulu,21.30326,-157.83212,POINT (-157.83212 21.30326)
50090973,Kihei-Makena,Maui,20.690273,-156.436264,POINT (-156.436264 20.690273)
50091174,Primary Urban Center,Honolulu,21.33347,-157.8415,POINT (-157.8415 21.33347)
50130547,North Kona,Hawaii,19.62477,-155.98488,POINT (-155.98488 19.62477)
49950228,Lahaina,Maui,20.95614,-156.68558,POINT (-156.68558 20.95614)
49950314,Primary Urban Center,Honolulu,21.28583,-157.83333,POINT (-157.83333 21.28583)
50131773,North Shore Kauai,Kauai,22.22082,-159.47049,POINT (-159.47049 22.22082)
50091293,Koolaupoko,Honolulu,21.4284,-157.74296,POINT (-157.74296 21.4284)
49950454,Lahaina,Maui,20.93304,-156.69142,POINT (-156.69142 20.93304)
50091746,North Kona,Hawaii,19.609719570324412,-155.97850373276975,POINT (-155.97850373276975 19.609719570324412)
50093008,North Kona,Hawaii,19.67082,-155.97538,POINT (-155.97538 19.67082)
