id,neighbourhood_cleansed,latitude,longitude
21567364.00,Koolauloa,21.64,-157.92
21420571.00,Kihei-Makena,20.71,-156.45
21420572.00,Kihei-Makena,20.71,-156.45
21420575.00,Kihei-Makena,20.71,-156.45
21420577.00,Kihei-Makena,20.71,-156.44
21764477.00,North Shore Kauai,22.22,-159.47
21420580.00,Kihei-Makena,20.71,-156.45
21420581.00,Kihei-Makena,20.71,-156.44
21567370.00,Koolauloa,21.64,-157.92
21568345.00,South Kohala,19.94,-155.87
21579195.00,Koolaupoko,21.34,-157.70
21579687.00,Lahaina,20.87,-156.67
21765612.00,South Kohala,19.93,-155.89
21581020.00,Koolauloa,21.59,-157.89
21950728.00,Puna,19.50,-155.07
21950931.00,Lahaina,20.88,-156.68
21767599.00,Primary Urban Center,21.28,-157.84
21952392.00,Primary Urban Center,21.27,-157.82
21960432.00,North Kona,19.61,-155.98
21581089.00,Kihei-Makena,20.69,-156.44
21581689.00,North Shore Kauai,22.22,-159.55
21582674.00,Lahaina,20.97,-156.68
21768577.00,Kihei-Makena,20.69,-156.44
21768812.00,Lahaina,20.94,-156.69
21584327.00,Puna,19.40,-154.93
21592696.00,East Honolulu,21.30,-157.67
21596435.00,Koolaupoko,21.40,-157.75
21598927.00,North Kona,19.63,-155.99
21961205.00,South Hilo,19.72,-155.09
21963571.00,North Kona,19.81,-155.99
21965573.00,Primary Urban Center,21.27,-157.82
21783089.00,Kihei-Makena,20.76,-156.46
21783403.00,Ewa,21.34,-158.12
21966084.00,Koloa-Poipu,21.88,-159.46
21966171.00,Paia-Haiku,20.92,-156.38
21973361.00,Lahaina,20.96,-156.68
21978119.00,Lahaina,20.95,-156.69
21981922.00,North Shore Kauai,22.23,-159.48
21604377.00,Waianae,21.48,-158.20
21784177.00,North Kona,19.59,-155.97
21607425.00,North Kona,19.63,-155.98
21982624.00,North Kona,19.67,-155.99
21985656.00,Kihei-Makena,20.69,-156.44
21788610.00,North Kona,19.61,-155.98
21985668.00,Kihei-Makena,20.72,-156.45
21997536.00,Koolaupoko,21.33,-157.69
21998816.00,North Kona,19.64,-155.99
21999105.00,East Honolulu,21.28,-157.73
21999428.00,Kihei-Makena,20.69,-156.44
22000046.00,North Shore Kauai,22.22,-159.48
22000076.00,Kapaa-Wailua,22.06,-159.32
22000092.00,Kapaa-Wailua,22.06,-159.32
21607750.00,North Kona,19.62,-155.98
21609052.00,Kihei-Makena,20.72,-156.45
21610044.00,Koolaupoko,21.39,-157.71
21616189.00,Puna,19.43,-155.23
21616443.00,Puna,19.43,-155.23
21624863.00,North Kona,19.64,-155.99
21634566.00,Koloa-Poipu,21.88,-159.45
21635092.00,Primary Urban Center,21.28,-157.82
21636058.00,Primary Urban Center,21.28,-157.83
21636136.00,Puna,19.57,-154.96
21789908.00,North Kona,19.72,-155.98
21641808.00,Kapaa-Wailua,22.06,-159.32
21646165.00,Primary Urban Center,21.27,-157.82
21661461.00,Koolaupoko,21.42,-157.75
21664460.00,Primary Urban Center,21.27,-157.82
22000101.00,Kapaa-Wailua,22.06,-159.32
21799711.00,Kihei-Makena,20.70,-156.44
22001227.00,Koloa-Poipu,21.88,-159.45
21802690.00,Puna,19.54,-155.07
22003229.00,North Shore Oahu,21.64,-158.04
22003941.00,Kapaa-Wailua,22.07,-159.32
21665157.00,Lahaina,20.87,-156.68
21667480.00,North Shore Kauai,22.22,-159.54
21668679.00,Lahaina,20.97,-156.68
21814277.00,Kihei-Makena,20.76,-156.46
21814341.00,Primary Urban Center,21.29,-157.83
21816633.00,Primary Urban Center,21.29,-157.83
21677115.00,North Kona,19.61,-155.98
22011757.00,South Kohala,19.92,-155.88
22012404.00,Waianae,21.46,-158.20
21816861.00,Primary Urban Center,21.27,-157.82
22015350.00,North Kona,19.63,-155.99
21679771.00,South Hilo,19.71,-155.08
21681787.00,Lahaina,20.91,-156.69
21817580.00,Lahaina,20.97,-156.68
21822864.00,Lahaina,20.95,-156.69
21824239.00,Koolaupoko,21.50,-157.85
21681793.00,Lahaina,20.91,-156.69
21681838.00,North Hilo,19.97,-155.22
21824874.00,North Kona,19.53,-155.93
21682511.00,Primary Urban Center,21.28,-157.82
21827312.00,Primary Urban Center,21.32,-157.85
21683858.00,Primary Urban Center,21.27,-157.82
21696115.00,Primary Urban Center,21.27,-157.82
22015596.00,South Kona,19.20,-155.90
22017127.00,Kihei-Makena,20.71,-156.45
22017145.00,North Shore Kauai,22.22,-159.43
22017262.00,North Shore Kauai,22.22,-159.46
21827400.00,North Shore Kauai,22.22,-159.48
22017534.00,Kihei-Makena,20.71,-156.44
22018674.00,Primary Urban Center,21.28,-157.82
22019691.00,North Shore Oahu,21.58,-158.14
22019762.00,Primary Urban Center,21.27,-157.82
22022471.00,Primary Urban Center,21.29,-157.83
22028615.00,Koloa-Poipu,21.87,-159.45
22029818.00,Koolaupoko,21.40,-157.72
22033077.00,Primary Urban Center,21.27,-157.82
22045157.00,Kihei-Makena,20.72,-156.45
22048479.00,Primary Urban Center,21.27,-157.82
22054247.00,South Hilo,19.72,-155.09
22060739.00,Ewa,21.33,-158.12
21702142.00,Kihei-Makena,20.71,-156.44
21706152.00,Kihei-Makena,20.71,-156.44
21711048.00,Lahaina,20.87,-156.67
21711985.00,Hamakua,20.08,-155.44
21719688.00,Koolauloa,21.70,-157.99
21838902.00,North Kona,19.73,-155.98
21719691.00,Koolauloa,21.70,-157.99
21719692.00,Koolauloa,21.70,-158.00
21719694.00,Koolauloa,21.70,-157.99
21719696.00,Koolauloa,21.70,-158.00
21719698.00,Koolauloa,21.70,-157.99
21719699.00,Koolauloa,21.70,-157.99
21719700.00,Koolauloa,21.70,-158.00
22060779.00,Koolauloa,21.70,-158.00
22066202.00,Kihei-Makena,20.70,-156.44
22066997.00,Primary Urban Center,21.28,-157.82
22068305.00,Kihei-Makena,20.76,-156.46
22068346.00,South Kohala,19.93,-155.79
22069246.00,South Kohala,19.93,-155.89
21719701.00,Koolauloa,21.70,-157.99
21719703.00,Koolauloa,21.70,-158.00
21719704.00,Koolauloa,21.70,-157.99
21853907.00,Primary Urban Center,21.28,-157.83
21719706.00,Koolauloa,21.70,-157.99
21719709.00,Koolauloa,21.70,-157.99
21719713.00,Koolauloa,21.70,-157.99
22080047.00,Lahaina,20.92,-156.69
22083722.00,South Kohala,19.92,-155.88
21854221.00,Lihue,21.96,-159.36
22084341.00,North Shore Kauai,22.22,-159.55
21719715.00,Koolauloa,21.70,-157.99
21719722.00,Koolauloa,21.70,-157.99
21872070.00,Primary Urban Center,21.28,-157.83
21719725.00,Koolauloa,21.70,-157.99
21719729.00,Koolauloa,21.70,-157.99
22086131.00,Primary Urban Center,21.28,-157.84
22087558.00,Koloa-Poipu,21.88,-159.45
21882512.00,Primary Urban Center,21.28,-157.80
22105556.00,Primary Urban Center,21.29,-157.83
22106452.00,Hamakua,20.12,-155.58
21719734.00,Koolauloa,21.70,-158.00
21883049.00,Puna,19.56,-155.02
22190217.00,Primary Urban Center,21.27,-157.81
22191030.00,Primary Urban Center,21.33,-157.86
22194516.00,Koolauloa,21.60,-157.90
22109480.00,Kihei-Makena,20.76,-156.46
22111694.00,Kihei-Makena,20.71,-156.44
22120042.00,Puna,19.62,-154.95
21884041.00,Puna,19.43,-155.22
22124227.00,Primary Urban Center,21.28,-157.82
22127716.00,Koolauloa,21.62,-157.91
22134179.00,Primary Urban Center,21.29,-157.84
22143754.00,North Shore Oahu,21.58,-158.11
22196162.00,Primary Urban Center,21.28,-157.82
22196849.00,Puna,19.35,-154.99
22203267.00,Kihei-Makena,20.69,-156.43
22204270.00,Primary Urban Center,21.28,-157.82
21885638.00,Puna,19.49,-154.95
22204840.00,Waianae,21.46,-158.21
22144276.00,Puna,19.44,-155.24
22144288.00,Puna,19.43,-155.24
21891707.00,Ewa,21.34,-158.11
22147054.00,Puna,19.43,-155.24
22147325.00,Puna,19.44,-155.24
22147331.00,Puna,19.43,-155.24
22147485.00,North Shore Oahu,21.59,-158.11
22205968.00,Kihei-Makena,20.70,-156.43
22206682.00,North Shore Kauai,22.23,-159.48
22208945.00,North Kona,19.63,-155.98
22209038.00,North Kona,19.62,-155.99
21894343.00,Lahaina,20.99,-156.67
21898612.00,Kihei-Makena,20.68,-156.44
22209121.00,North Kona,19.62,-155.98
22153366.00,Primary Urban Center,21.29,-157.84
22163479.00,Lihue,21.96,-159.36
22168359.00,Kapaa-Wailua,22.06,-159.32
22175158.00,North Kona,19.60,-155.96
22178023.00,Ewa,21.33,-158.12
21898916.00,Puna,19.50,-154.95
22209764.00,Koloa-Poipu,21.89,-159.46
22212959.00,Kihei-Makena,20.79,-156.51
22214674.00,Primary Urban Center,21.29,-157.83
22225695.00,North Kona,19.61,-155.97
21899833.00,Kihei-Makena,20.67,-156.44
22226379.00,Koolaupoko,21.47,-157.85
22227247.00,Lahaina,20.97,-156.68
22231532.00,Waianae,21.46,-158.21
22234014.00,Koloa-Poipu,21.88,-159.48
22188077.00,South Hilo,19.70,-155.07
22378024.00,South Kohala,19.95,-155.85
22390384.00,South Hilo,19.69,-155.06
21901093.00,South Hilo,19.71,-155.11
22399578.00,Kihei-Makena,20.72,-156.45
22409369.00,Puna,19.54,-155.07
21902995.00,Lahaina,20.95,-156.69
22424446.00,South Kona,19.48,-155.90
22249777.00,Koolaupoko,21.39,-157.73
22250436.00,Primary Urban Center,21.28,-157.83
21915171.00,Primary Urban Center,21.28,-157.82
22261598.00,Lahaina,20.94,-156.69
22433880.00,North Kona,19.72,-155.99
22434356.00,Puna,19.40,-154.93
21915872.00,Primary Urban Center,21.29,-157.83
21925256.00,Kihei-Makena,20.72,-156.45
22436261.00,Primary Urban Center,21.28,-157.82
22436386.00,Kihei-Makena,20.71,-156.44
22436557.00,Primary Urban Center,21.29,-157.84
22264361.00,Kihei-Makena,20.69,-156.44
22268284.00,Primary Urban Center,21.39,-157.91
22269313.00,Kihei-Makena,20.72,-156.45
21927280.00,North Shore Kauai,22.23,-159.48
22271681.00,Kihei-Makena,20.70,-156.44
22276087.00,Lahaina,20.95,-156.69
22276544.00,Lahaina,20.99,-156.66
22281253.00,Primary Urban Center,21.28,-157.84
22282040.00,North Kona,19.63,-155.99
22436782.00,Lahaina,20.97,-156.68
22449899.00,Kihei-Makena,20.73,-156.45
22450443.00,Primary Urban Center,21.29,-157.84
21933558.00,North Shore Kauai,22.22,-159.47
22292235.00,North Shore Oahu,21.67,-158.04
21934052.00,Lahaina,21.00,-156.66
22293495.00,Lahaina,20.92,-156.69
22294336.00,Primary Urban Center,21.28,-157.81
22452037.00,South Kohala,19.93,-155.88
21935420.00,South Kohala,20.02,-155.73
22458064.00,Kihei-Makena,20.78,-156.46
22458074.00,Kihei-Makena,20.78,-156.46
22458129.00,Kihei-Makena,20.80,-156.51
22458148.00,Kihei-Makena,20.80,-156.51
22458575.00,Koolaupoko,21.41,-157.74
22296349.00,North Shore Kauai,22.23,-159.49
22301356.00,Kihei-Makena,20.80,-156.50
22302135.00,Lahaina,20.95,-156.69
21935730.00,Lahaina,20.95,-156.69
21937137.00,North Kona,19.72,-155.99
22304726.00,Kihei-Makena,20.72,-156.45
22306621.00,Kihei-Makena,20.72,-156.45
22309351.00,Paia-Haiku,20.90,-156.31
22310082.00,Primary Urban Center,21.31,-157.83
22310354.00,North Kona,19.62,-155.98
22465193.00,North Kona,19.64,-155.99
22479080.00,Primary Urban Center,21.28,-157.83
21937550.00,Primary Urban Center,21.28,-157.82
22310400.00,North Kona,19.63,-155.99
21938216.00,Puna,19.35,-154.99
22483354.00,North Shore Kauai,22.21,-159.50
21938297.00,Primary Urban Center,21.31,-157.86
22484656.00,Primary Urban Center,21.28,-157.82
22484838.00,North Shore Kauai,22.20,-159.50
22310425.00,North Kona,19.63,-155.99
22310427.00,Lahaina,20.95,-156.69
22319039.00,Puna,19.44,-155.22
22319372.00,Primary Urban Center,21.31,-157.83
21941076.00,Koolaupoko,21.39,-157.72
22484981.00,Koloa-Poipu,21.88,-159.45
22485699.00,Kihei-Makena,20.76,-156.46
22319503.00,Primary Urban Center,21.28,-157.82
21946325.00,Puna,19.35,-154.98
22320307.00,Puna,19.39,-154.93
22325209.00,South Kohala,20.03,-155.65
22486420.00,North Hilo,19.89,-155.17
22493806.00,Primary Urban Center,21.28,-157.82
21946957.00,Kihei-Makena,20.70,-156.45
22495721.00,Koloa-Poipu,21.87,-159.45
22327171.00,Koolaupoko,21.39,-157.73
22332568.00,East Honolulu,21.29,-157.70
21948791.00,Kihei-Makena,20.76,-156.46
21949763.00,Kihei-Makena,20.72,-156.44
22337382.00,North Kona,19.62,-155.99
22337415.00,North Kona,19.62,-155.96
22339850.00,Kihei-Makena,20.80,-156.51
22497938.00,North Kona,19.72,-155.99
22498482.00,Lahaina,20.95,-156.69
22498938.00,Primary Urban Center,21.29,-157.84
21950316.00,Primary Urban Center,21.28,-157.84
22500660.00,Kau,19.45,-155.27
22505611.00,North Kona,19.59,-155.97
22576148.00,Kihei-Makena,20.73,-156.45
22341581.00,Kihei-Makena,20.76,-156.46
22584643.00,Primary Urban Center,21.28,-157.83
22341752.00,Kihei-Makena,20.71,-156.44
22506153.00,South Kona,19.48,-155.91
22584911.00,Kihei-Makena,20.72,-156.44
22585910.00,Primary Urban Center,21.28,-157.83
22506154.00,South Kona,19.48,-155.91
22506155.00,South Kona,19.48,-155.91
22343059.00,South Kohala,20.01,-155.81
22588930.00,Central Oahu,21.39,-158.03
22346066.00,Kihei-Makena,20.76,-156.46
22506165.00,South Kona,19.48,-155.91
22507313.00,South Kona,19.19,-155.87
22507469.00,Puna,19.49,-154.82
22508599.00,South Hilo,19.84,-155.10
22598061.00,Kapaa-Wailua,22.05,-159.34
22511274.00,North Kona,19.73,-155.98
22512142.00,Lahaina,20.95,-156.69
22352074.00,Lahaina,20.92,-156.69
22599060.00,Kihei-Makena,20.72,-156.44
22604750.00,Kihei-Makena,20.71,-156.44
22354364.00,North Kohala,20.07,-155.85
22355681.00,Kihei-Makena,20.77,-156.46
22358403.00,North Shore Kauai,22.22,-159.48
22513564.00,North Shore Oahu,21.65,-158.05
22516128.00,Primary Urban Center,21.27,-157.82
22613796.00,Lahaina,20.93,-156.69
22519067.00,Koloa-Poipu,21.88,-159.47
22519546.00,Primary Urban Center,21.29,-157.83
22519669.00,Primary Urban Center,21.27,-157.82
22526326.00,Kihei-Makena,20.73,-156.45
22362759.00,Primary Urban Center,21.27,-157.82
22365709.00,Lahaina,20.95,-156.69
22366526.00,Primary Urban Center,21.27,-157.82
22617019.00,Molokai,21.18,-157.25
22370885.00,Primary Urban Center,21.31,-157.83
22634113.00,Kihei-Makena,20.76,-156.46
22531397.00,Kihei-Makena,20.71,-156.44
22532042.00,Lahaina,20.95,-156.69
22635630.00,North Kona,19.62,-155.99
22636043.00,North Shore Kauai,22.22,-159.43
22532043.00,Lahaina,21.00,-156.66
22532748.00,Puna,19.60,-154.99
22532786.00,Primary Urban Center,21.28,-157.82
22533551.00,Kapaa-Wailua,22.05,-159.33
22371560.00,Ewa,21.34,-158.11
22372005.00,Kihei-Makena,20.77,-156.45
22374745.00,Lihue,21.97,-159.37
22375012.00,Koloa-Poipu,21.88,-159.45
22375020.00,Koloa-Poipu,21.87,-159.45
22375035.00,Koloa-Poipu,21.87,-159.45
22375086.00,Koloa-Poipu,21.87,-159.45
22636822.00,South Hilo,19.73,-155.14
22377293.00,Puna,19.54,-155.00
22377715.00,Kihei-Makena,20.76,-156.46
22790474.00,Koolaupoko,21.37,-157.72
22790517.00,South Kohala,20.00,-155.81
22535618.00,Puna,19.56,-154.89
22536070.00,Hamakua,20.08,-155.46
22547346.00,South Hilo,19.74,-155.04
22551784.00,Puna,19.39,-154.93
22552109.00,Lahaina,20.97,-156.68
22791003.00,North Shore Kauai,22.22,-159.47
22792615.00,Primary Urban Center,21.28,-157.82
22792633.00,Primary Urban Center,21.28,-157.84
22638066.00,Puna,19.44,-155.19
22638274.00,North Shore Kauai,22.22,-159.49
22793243.00,Primary Urban Center,21.28,-157.82
22553966.00,East Honolulu,21.27,-157.71
22554747.00,Puna,19.59,-154.94
22555026.00,Primary Urban Center,21.28,-157.83
22638674.00,Puna,19.56,-154.89
22793254.00,Primary Urban Center,21.28,-157.83
22793256.00,Primary Urban Center,21.28,-157.82
22639606.00,Primary Urban Center,21.28,-157.83
22555073.00,Kihei-Makena,20.69,-156.44
22642546.00,Primary Urban Center,21.29,-157.84
22648962.00,Hamakua,20.11,-155.59
22651178.00,Kihei-Makena,20.72,-156.44
22566709.00,Primary Urban Center,21.28,-157.83
22568003.00,Lahaina,20.94,-156.69
22793379.00,North Kona,19.57,-155.96
22799127.00,South Kona,19.48,-155.90
22811221.00,Kihei-Makena,20.69,-156.44
22651683.00,Kihei-Makena,20.72,-156.45
22652504.00,Kihei-Makena,20.69,-156.38
22815619.00,Lahaina,20.97,-156.68
22823904.00,Primary Urban Center,21.28,-157.82
22827326.00,Lahaina,20.95,-156.69
22568370.00,North Kona,19.72,-155.99
22569101.00,Primary Urban Center,21.29,-157.83
22569809.00,Puna,19.47,-155.10
22570746.00,Kihei-Makena,20.68,-156.43
22653277.00,North Shore Kauai,22.22,-159.47
22654104.00,Puna,19.58,-154.98
22654418.00,Kihei-Makena,20.79,-156.51
22654578.00,Waianae,21.48,-158.20
22654951.00,Primary Urban Center,21.28,-157.82
22656839.00,Lahaina,20.95,-156.69
22658878.00,Puna,19.56,-154.89
22997648.00,Lahaina,20.93,-156.69
23000690.00,North Kona,19.62,-155.98
23000806.00,Primary Urban Center,21.27,-157.82
23010440.00,Lahaina,20.95,-156.69
23010479.00,Lahaina,20.95,-156.69
23010534.00,Lahaina,20.95,-156.69
22829574.00,Primary Urban Center,21.28,-157.83
22833096.00,North Kona,19.63,-155.99
22836966.00,Primary Urban Center,21.28,-157.83
22837030.00,Primary Urban Center,21.28,-157.83
22847309.00,Lahaina,20.95,-156.69
22847685.00,North Kona,19.69,-155.98
22659802.00,Lahaina,20.95,-156.69
22848534.00,South Hilo,19.72,-155.09
22849608.00,Molokai,21.08,-157.00
22850089.00,Lahaina,20.94,-156.69
22864512.00,North Shore Kauai,22.22,-159.47
23023754.00,Kihei-Makena,20.72,-156.45
23024174.00,Kihei-Makena,20.80,-156.51
22669029.00,Koolaupoko,21.39,-157.75
23025133.00,Primary Urban Center,21.28,-157.84
23026509.00,Koolaupoko,21.40,-157.75
23028453.00,Primary Urban Center,21.27,-157.81
22864586.00,North Kona,19.72,-155.99
22868770.00,Primary Urban Center,21.28,-157.82
22672111.00,Wailuku-Kahului,20.89,-156.47
22870225.00,Kihei-Makena,20.71,-156.44
22876069.00,South Kohala,19.93,-155.88
22883497.00,Primary Urban Center,21.28,-157.82
23043932.00,Koloa-Poipu,21.88,-159.45
23045364.00,South Hilo,19.69,-155.09
22672549.00,South Hilo,19.72,-155.09
22673169.00,Primary Urban Center,21.29,-157.84
23045682.00,Kihei-Makena,20.79,-156.47
23049973.00,Koolaupoko,21.42,-157.79
23058957.00,Kihei-Makena,20.72,-156.45
22891785.00,Primary Urban Center,21.28,-157.82
22892293.00,South Kohala,19.93,-155.79
22896879.00,Kihei-Makena,20.75,-156.46
22673299.00,Koloa-Poipu,21.88,-159.45
22903843.00,South Kona,19.47,-155.92
22907963.00,Kihei-Makena,20.69,-156.44
22910202.00,Lahaina,20.95,-156.69
23061893.00,Primary Urban Center,21.27,-157.82
23064752.00,Lahaina,20.87,-156.68
22673553.00,North Kona,19.58,-155.97
22674096.00,South Kona,19.27,-155.87
23074543.00,Lahaina,20.95,-156.69
23075047.00,Koloa-Poipu,21.88,-159.45
23075672.00,North Shore Oahu,21.65,-158.06
22923049.00,Kihei-Makena,20.69,-156.44
22924582.00,Kihei-Makena,20.69,-156.43
22925258.00,Ewa,21.33,-158.12
22675157.00,Koolauloa,21.70,-157.99
22925342.00,South Kohala,19.92,-155.88
23076378.00,North Shore Kauai,22.23,-159.48
23076630.00,Primary Urban Center,21.27,-157.82
23077825.00,Kihei-Makena,20.73,-156.45
23079048.00,Primary Urban Center,21.28,-157.83
22925540.00,North Kona,19.60,-155.97
22926528.00,Lahaina,21.00,-156.67
22675372.00,Kihei-Makena,20.72,-156.45
22926888.00,Primary Urban Center,21.26,-157.79
23081278.00,North Kona,19.64,-155.99
23081998.00,Primary Urban Center,21.28,-157.83
23104607.00,North Kona,19.59,-155.97
22676380.00,North Kona,19.59,-155.96
23105605.00,North Kona,19.61,-155.98
23106757.00,Primary Urban Center,21.28,-157.82
23108190.00,North Shore Kauai,22.23,-159.47
22930324.00,Koolauloa,21.67,-157.96
22941194.00,South Hilo,19.72,-155.08
22941769.00,Lahaina,20.92,-156.70
22686960.00,Waianae,21.46,-158.21
22942191.00,Hana,20.76,-155.99
22943917.00,Puna,19.39,-154.93
22689514.00,Primary Urban Center,21.29,-157.85
22944471.00,Puna,19.39,-154.93
23109650.00,North Kona,19.64,-155.99
23109927.00,Kau,19.12,-155.75
23111063.00,Primary Urban Center,21.43,-157.95
23111849.00,Kapaa-Wailua,22.06,-159.32
23121885.00,Ewa,21.34,-158.12
22690318.00,Kihei-Makena,20.72,-156.45
23124561.00,Lahaina,20.95,-156.69
22947424.00,Primary Urban Center,21.27,-157.82
22955031.00,North Kona,19.72,-156.00
22959034.00,Lahaina,20.93,-156.69
22959224.00,North Kona,19.61,-155.98
22960273.00,Lahaina,20.92,-156.70
22960997.00,Primary Urban Center,21.28,-157.82
22969011.00,Lahaina,20.95,-156.69
22970185.00,North Kona,19.64,-155.99
23130259.00,Lahaina,20.95,-156.69
23148205.00,Primary Urban Center,21.28,-157.82
23148550.00,Primary Urban Center,21.28,-157.83
22690739.00,South Hilo,19.80,-155.10
23148561.00,South Hilo,19.67,-155.06
22971266.00,Puna,19.36,-154.97
22690805.00,Primary Urban Center,21.28,-157.83
22691346.00,Kihei-Makena,20.72,-156.45
22971299.00,Puna,19.42,-154.89
22973858.00,North Shore Kauai,22.22,-159.48
23149879.00,Koloa-Poipu,21.87,-159.45
22691435.00,Kihei-Makena,20.76,-156.46
23164673.00,Kihei-Makena,20.73,-156.45
22985062.00,Primary Urban Center,21.28,-157.82
22692531.00,Lahaina,20.95,-156.69
22987104.00,North Shore Kauai,22.23,-159.48
22987499.00,North Shore Kauai,22.23,-159.48
23167238.00,Kihei-Makena,20.70,-156.44
23171710.00,Primary Urban Center,21.28,-157.82
23173292.00,Primary Urban Center,21.43,-157.95
22693761.00,Primary Urban Center,21.29,-157.83
23185260.00,Lahaina,20.97,-156.68
22987516.00,North Shore Kauai,22.23,-159.48
22987561.00,North Shore Kauai,22.23,-159.48
22693822.00,Kihei-Makena,20.72,-156.44
22693855.00,Kihei-Makena,20.79,-156.51
